Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling
199.529,56.3,6.74,2025.0,6.64,0,0,0,22.7,2014,0.16,0,0,88,0,1,5.0
141.427,8.1,9.06,7878.0,38.2,0,1,0,25.6,2003,0.08,1,0,97,0,0,11.5
56.2325,3.9,6.98,29268.875,56.0725,0,1,0,25.7,2011,0.08,1,0,96,0,0,9.8
336.291,67.5,1.18,762.0,2.83,0,0,0,20.4,2005,0.38,0,0,96,0,0,3.7
165.5335,20.8,7.17,7190.0,0.11,1,0,0,26.4,2008,0.4,0,0,99,0,0,8.1
94.533,12.3,0.0,18568.0,27.42,0,0,0,28.1,2010,0.13,0,0,98,1,0,8.9
166.0905,13.7,6.6,10790.0,0.08,0,0,0,25.8,2005,1.03,0,0,99,0,0,7.7
133.9655,5.6,10.73,11710.0,9.89,0,1,0,27.0,2013,0.08,1,0,88,0,0,12.0
124.668,8.0,0.55,9179.0,29.47,0,0,0,25.4,2013,0.15,0,0,96,0,1,10.1
432.5825,150.4875,3.98,520.0,6.27,0,0,0,22.6,2009,1.03,0,0,84,0,0,3.0
175.9375,34.9,0.16,4052.0,29.74,0,0,0,28.0,2010,0.13,0,0,72,1,0,6.4
410.7595,126.2,0.59,409.0,21.08,0,0,0,22.0,2006,1.03,0,0,75,0,0,2.9
78.7825,5.8,11.06,29268.875,56.0725,0,1,0,26.8,2007,0.08,0,0,88,0,0,12.6
67.92,5.8,9.84,29268.875,20.13,0,1,0,26.6,2004,0.05,0,1,95,0,0,11.8
181.9365,31.3,3.75,1529.0,5.36,1,0,0,26.2,2004,0.13,0,0,79,0,0,5.4
456.61306250000007,150.4875,2.82,774.0,10.42,0,0,0,21.5,2000,1.03,0,0,81,0,0,5.9
68.2955,2.8,11.67,29268.875,0.53,0,1,0,26.2,2012,0.1,1,0,94,0,0,11.8
191.1515,6.0,13.22,11107.0,3.1,0,1,0,26.3,2010,0.08,1,0,94,0,0,11.6
374.103,72.0,0.86,1239.0,37.65,0,0,0,22.5,2006,1.03,0,0,80,0,0,5.9
277.445,109.9,4.19,418.0,56.0725,0,0,0,21.6,2011,0.49,0,0,74,0,0,5.6
79.077,4.6,9.15,22186.0,10.99,0,1,0,26.9,2005,0.05,1,0,93,0,0,9.8
243.253,84.6,0.13,1208.0,0.69,0,0,0,23.8,2010,0.02,0,0,74,0,0,4.2
167.5715,64.4,0.085,1104.0,1.07,0,0,0,20.6,2009,0.07,0,1,72,0,0,4.4
137.696,18.9,7.76,10146.0,37.28,0,0,1,26.2,2001,0.16,0,0,73,0,0,9.1
314.8255,73.6,7.56,7504.0,1.39,0,0,0,24.3,2005,1.03,0,0,70,0,0,6.9
113.8705,19.1,0.74,1571.0,19.88,0,0,0,27.5,2007,0.13,0,0,83,1,0,6.5
174.1335,16.4,6.1,4604.0,56.0725,0,0,0,23.4,2006,0.33,0,0,96,0,1,7.0
129.7315,13.5,1.96,2398.0,19.7,0,0,0,22.1,2006,0.02,0,0,98,0,1,10.5
163.0965,15.8,4.1,6243.0,1.22,0,0,0,24.7,2004,1.03,0,0,98,0,0,7.0
83.927,4.1,10.27,29268.875,5.55,0,1,0,25.3,2010,0.04,1,0,88,0,0,12.7
101.699,7.4,4.48,5183.0,11.26,1,0,0,24.9,2005,0.14,0,0,95,0,0,9.9
302.822,67.7,3.5,1338.0,15.88,0,0,0,22.5,2015,1.03,0,0,90,0,0,6.9
121.781,8.0,13.69,9428.0,4.3,0,1,0,25.7,2001,0.01,1,0,96,0,0,9.8
71.693,8.2,1.78,29268.875,9.14,0,0,0,28.1,2012,0.13,0,0,96,1,0,10.2
172.5165,13.7,7.35,10198.0,0.08,0,0,0,25.7,2003,1.03,0,0,99,0,0,7.6
63.2435,4.9,10.24,29268.875,7.48,0,1,0,25.0,2006,0.08,0,0,88,0,0,12.3
153.633,15.1,10.92,4519.0,7.78,0,1,0,25.5,2003,0.02,1,0,96,0,0,10.1
228.2265,18.3,7.81,2069.0,2.87,0,0,0,26.4,2007,0.44,0,0,95,0,0,10.9
101.2215,5.6,11.54,29268.875,5.36,0,1,0,25.0,2001,0.04,1,0,88,0,0,11.4
189.4355,76.1,0.039,862.0,1.02,0,0,0,20.3,2006,0.06,0,1,75,0,0,3.4
149.61,5.9,11.37,11557.0,9.97,0,1,0,26.9,2011,0.08,1,0,88,0,0,12.0
69.542,4.7,9.42,29268.875,56.0725,0,1,0,27.1,2013,0.08,0,0,88,0,0,12.6
134.895,28.9,1.56,2130.0,19.39,0,0,0,21.9,2004,0.02,0,0,62,0,1,10.3
290.417,95.6,3.56,751.0,1.5,0,0,0,22.6,2004,1.03,0,0,95,0,0,2.3
199.509,23.7,2.32,4426.0,0.85,0,0,0,27.1,2009,0.07,0,1,99,0,0,9.5
279.9295,80.3,2.98,708.0,1.69,0,0,0,23.1,2008,1.03,0,0,98,0,0,2.6
80.6985,5.0,11.04,25311.0,42.19,0,1,0,26.2,2003,0.09,1,0,81,0,0,8.6
152.1215,14.7,8.44,14672.0,0.09,0,0,0,26.6,2014,1.03,0,0,99,0,0,9.4
287.64,118.0,3.45,390.0,56.0725,0,0,0,21.5,2009,0.58,0,0,72,0,0,5.2
260.269,49.1,1.67,1784.0,2.47,0,0,0,24.6,2003,0.02,0,0,98,0,1,8.4
75.8375,10.2,1.94,22069.0,0.96,0,0,0,25.2,2006,0.05,0,0,98,1,0,8.4
344.63,88.4,1.08,569.0,26.29,0,0,0,22.6,2014,1.03,0,0,79,0,0,3.4
188.414,38.3,0.061,2403.0,56.0725,0,0,0,22.2,2007,0.22,0,0,76,0,1,7.1
282.083,87.2,3.51,1286.0,9.34,1,0,0,24.1,2006,1.03,0,0,60,0,0,4.4
304.7255,59.4,0.66,638.0,3.06,0,0,0,20.5,2008,0.29,0,0,94,0,0,3.8
166.295,32.3,4.81,3725.0,5.53,0,0,1,25.1,2002,0.18,0,0,89,0,0,6.5
156.927,6.0,10.7,11314.0,10.0,0,1,0,26.8,2010,0.08,1,0,88,0,0,11.9
223.608,48.9,1.65,1465.0,47.88,0,0,0,23.3,2015,1.03,0,0,89,0,0,6.3
210.145,33.6,4.05,2149.0,56.0725,0,0,0,22.5,2006,0.02,0,0,77,0,1,8.8
167.599,20.1,3.29,3433.0,0.18,0,0,0,30.7,2002,0.17,0,1,86,0,0,9.1
208.273,29.8,1.2,1706.0,0.45,0,0,0,25.2,2003,0.17,0,1,79,0,0,4.7
195.0225,19.9,5.86,3795.0,56.0725,0,0,0,23.0,2002,0.53,0,0,95,0,1,6.5
66.915,11.2,0.92,29268.875,0.68,0,0,0,27.9,2003,0.04,0,0,93,1,0,8.2
297.051,57.1,0.85,650.0,3.12,0,0,0,20.5,2009,0.28,0,0,92,0,0,3.8
61.604,3.9,11.58,27155.0,1.06,0,1,0,26.7,2007,0.05,1,0,93,0,0,11.2
163.241,82.8,0.03,1262.0,56.0725,0,0,0,23.6,2012,0.13,0,0,72,0,1,4.8
168.1555,32.8,0.17,4631.0,31.89,0,0,0,28.3,2012,0.13,0,0,61,1,0,6.6
176.378,16.5,8.3,2374.0,2.86,0,0,0,26.8,2012,0.39,0,0,94,0,0,11.4
179.4865,15.5,9.21,6977.0,0.1,1,0,0,25.3,2000,0.4,0,0,97,0,0,7.4
272.418,76.3,7.51,554.0,9.52,0,0,0,21.5,2008,1.03,0,0,97,0,0,3.2
322.705,150.4875,5.48,462.0,12.29,0,0,0,21.1,2002,0.76,0,0,86,0,0,1.3
290.506,120.2,2.89,574.0,1.48,0,0,0,23.0,2009,1.03,0,0,80,0,0,2.5
101.497,10.1,3.54,4408.0,2.06,0,0,0,26.4,2012,0.08,0,0,98,0,0,9.3
234.413,91.2,0.44,934.0,0.95,0,0,0,20.1,2003,0.05,0,1,75,0,0,3.0
163.872,4.1,9.79,5967.0,9.46,0,0,0,26.6,2015,0.22,0,0,99,0,0,12.2
139.9575,18.0,2.94,4889.0,2.81,1,0,0,26.9,2010,0.58,0,0,94,0,0,8.9
456.61306250000007,89.8,1.67,1132.0,33.75,0,0,0,22.2,2002,1.03,0,0,84,0,0,5.5
269.618,54.4,1.9,2603.0,4.74,0,0,0,23.1,2014,1.03,0,0,90,0,0,6.3
291.8915,77.2,1.66,1108.0,0.59,0,0,0,22.2,2000,0.21,0,0,98,0,1,2.3
104.681,7.0,8.81,29268.875,56.0725,0,1,0,28.7,2013,0.12,0,0,91,0,0,13.2
197.9555,10.7,9.87,6423.0,3.5,0,1,0,26.0,2000,0.04,1,0,98,0,0,10.7
182.7705,22.0,5.07,5427.0,0.11,1,0,0,25.6,2001,0.4,0,0,99,0,0,7.6
131.475,16.5,7.6,11192.0,38.89,0,0,1,26.6,2005,0.15,0,0,88,0,0,9.1
405.008,66.3,4.11,1435.0,13.35,0,0,0,23.7,2013,1.03,0,0,95,0,0,8.0
361.129,150.4875,1.94,1847.0,16.95,0,0,0,21.8,2001,1.03,0,0,67,0,0,4.4
328.5085,79.6,8.29,7662.0,1.29,0,0,0,23.9,2002,1.03,0,0,70,0,0,6.5
170.0125,32.3,1.87,3167.0,0.1,0,0,0,29.4,2011,0.17,0,1,83,0,0,7.4
290.8,117.7,0.2,689.0,10.19,0,0,0,22.6,2010,0.93,0,0,64,0,0,1.6
151.4165,14.5,3.15,7818.0,1.25,0,0,0,25.0,2010,1.01,0,0,99,0,0,8.2
188.7425,53.9,2.73,1349.0,25.27,0,0,0,25.0,2002,0.04,0,0,99,0,1,9.4
89.4275,5.3,12.09,29268.875,8.08,0,1,0,25.1,2002,0.08,1,0,81,0,0,9.4
112.9495,12.3,3.84,4018.0,2.04,0,0,0,26.1,2007,0.08,0,0,96,0,0,8.5
123.4585,22.9,5.03,8878.0,56.0725,0,0,0,27.2,2005,0.15,0,0,98,0,0,7.6
182.694,35.9,2.79,2984.0,0.11,0,0,0,28.9,2002,0.17,0,1,85,0,0,5.3
89.586,10.3,1.57,29268.875,3.71,0,0,0,27.4,2003,0.13,0,0,92,1,0,8.7
110.706,6.1,9.02,6169.0,0.62,0,0,0,26.1,2011,0.03,0,0,91,0,0,11.1
218.9645,76.5,5.1,1081.0,0.14,1,0,0,23.6,2001,1.03,0,0,70,0,0,4.3
181.864,47.0,0.19,973.0,18.71,0,0,0,28.1,2014,0.13,0,0,51,1,0,5.6
99.592,5.3,14.15,29268.875,56.0725,0,1,0,24.9,2001,0.11,1,0,51,0,0,10.0
326.2985,100.2,8.95,13422.0,1.08,0,0,0,23.8,2013,1.03,0,0,51,0,0,5.5
61.0195,3.7,10.81,29268.875,4.7,0,1,0,27.4,2015,0.07,1,0,95,0,0,12.3
223.718,45.2,5.84,742.0,4.99,0,0,0,24.9,2002,0.04,0,0,99,0,1,10.0
181.3355,36.3,2.03,3570.0,14.0,1,0,0,25.9,2009,0.09,0,0,92,0,0,4.6
151.4055,15.1,7.71,8058.0,0.11,1,0,0,26.4,2010,0.4,0,0,97,0,0,8.3
422.489,106.2,0.9,2115.0,3.31,0,0,0,22.2,2002,1.03,0,0,71,0,0,5.7
184.5125,38.1,6.65,4376.0,8.72,1,0,0,25.1,2002,0.88,0,0,63,0,0,6.7
212.0515,34.6,0.21,2613.0,0.72,0,0,0,23.7,2014,0.13,0,0,99,0,1,3.1
170.133,86.0,0.005,654.0,56.0725,0,0,0,20.2,2000,0.01,0,0,75,0,1,4.1
456.61306250000007,91.6,1.96,1291.0,11.98,0,0,0,23.4,2003,1.03,0,0,70,0,0,6.8
293.293,91.6,0.32,391.0,56.0725,0,0,0,20.2,2008,0.44,0,0,52,0,0,2.2
145.7185,37.9,1.66,6544.0,56.0725,0,0,0,26.7,2000,0.08,0,0,71,1,0,5.5
98.739,25.8,0.5,4043.0,38.14,0,0,0,25.3,2013,0.03,0,0,95,0,0,7.8
122.558,22.1,5.2,9143.0,56.0725,0,0,0,27.2,2006,0.16,0,0,98,0,0,8.0
208.4315,32.5,4.15,2310.0,56.0725,0,0,0,22.6,2008,0.03,0,0,88,0,1,9.0
71.3785,4.3,7.06,18000.0,10.89,0,1,0,27.1,2014,0.07,1,0,96,0,0,10.5
131.235,22.9,2.26,2016.0,56.0725,0,0,0,21.0,2010,0.17,0,0,88,0,1,7.5
138.1965,8.5,10.52,10717.0,5.37,0,1,0,25.7,2004,0.01,1,0,99,0,0,10.6
195.7445,44.4,2.38,3282.0,12.68,1,0,0,25.4,2004,0.27,0,0,87,0,0,3.6
194.7545,61.4,2.46,1162.0,56.0725,0,0,0,21.3,2009,0.11,0,0,51,0,1,5.3
394.661,130.6,4.69,1224.0,17.26,0,0,0,23.5,2004,1.03,0,0,81,0,0,5.1
112.169,6.7,10.72,11400.0,4.31,0,1,0,26.1,2005,0.02,1,0,96,0,0,9.7
191.3055,42.0,3.24,6149.0,5.47,0,0,0,26.3,2014,0.08,0,0,97,0,1,9.8
62.766,9.0,1.18,8201.0,5.91,0,0,0,27.4,2013,0.04,0,0,81,1,0,8.3
281.703,53.1,1.19,701.0,3.21,0,0,0,20.6,2011,0.22,0,0,96,0,0,3.9
85.1195,16.8,0.01,5157.0,56.0725,0,0,0,26.0,2013,0.05,0,0,99,1,0,9.8
117.6445,30.7,1.82,6832.0,0.29,0,0,0,23.4,2002,0.17,0,0,98,0,1,3.2
129.522,22.5,3.73,3070.0,0.51,0,0,0,24.4,2013,0.26,0,0,94,0,0,5.6
202.8,9.5,6.04,2125.0,45.15,0,0,0,26.5,2015,0.23,0,0,51,0,0,11.3
129.945,16.1,7.8,11971.0,39.29,0,0,1,26.7,2006,0.15,0,0,84,0,0,9.0
194.092,23.6,2.31,4627.0,0.86,0,0,0,27.3,2011,0.1,0,1,99,0,0,9.8
58.7975,2.8,11.42,29268.875,0.56,0,1,0,26.2,2014,0.1,1,0,94,0,0,12.0
260.832,61.2,0.97,1410.0,0.64,0,0,0,22.7,2004,0.23,0,0,89,0,1,2.3
74.016,2.8,11.84,29268.875,0.51,0,1,0,26.1,2010,0.1,1,0,94,0,0,11.8
168.016,34.0,1.72,1918.0,27.3,0,0,0,25.7,2008,0.14,0,0,91,0,1,10.3
198.449,57.6,0.35,1535.0,0.11,0,0,0,30.0,2015,0.17,0,1,82,0,0,7.9
131.523,45.9,0.48,1995.0,29.78,0,0,0,24.9,2003,0.06,0,0,90,0,0,3.7
192.7545,18.5,2.31,3447.0,6.21,1,0,0,27.2,2011,0.21,0,0,89,0,0,6.5
387.2035,140.7,0.19,262.0,56.0725,0,0,0,19.8,2000,1.03,0,0,52,0,0,1.5
145.432,22.5,1.95,2487.0,30.24,0,0,0,26.4,2013,0.14,0,0,99,0,1,11.3
95.81,5.4,11.29,29268.875,10.33,0,1,0,25.6,2002,0.08,1,0,60,0,0,10.3
215.7345,66.4,0.2,584.0,25.08,0,0,0,21.0,2003,0.17,0,0,51,0,1,2.6
375.404,100.5,0.89,502.0,24.19,0,0,0,22.4,2011,1.03,0,0,76,0,0,3.2
189.3795,37.0,0.21,1347.0,20.44,0,0,0,27.9,2012,0.13,0,0,51,1,0,6.3
109.298,6.4,10.98,11960.0,4.31,0,1,0,26.2,2006,0.02,1,0,96,0,0,9.9
164.6845,65.2,0.74,556.0,6.54,0,0,0,24.4,2003,0.02,0,0,58,0,1,10.6
174.2775,20.1,0.6,1773.0,21.08,0,0,0,27.8,2011,0.13,0,0,66,1,0,6.3
125.8835,24.3,1.39,8174.0,56.0725,0,0,0,27.2,2006,0.08,0,0,82,1,0,6.1
272.4865,80.6,0.65,1220.0,22.38,0,0,0,23.3,2006,1.03,0,0,84,0,0,6.5
86.7395,10.1,1.59,29268.875,4.07,0,0,0,27.5,2004,0.13,0,0,92,1,0,8.9
281.605,114.0,4.05,609.0,3.46,0,0,0,23.6,2007,1.03,0,0,58,0,0,3.9
456.61306250000007,96.4,2.75,996.0,2.0,0,0,0,24.7,2010,1.03,0,0,93,0,0,5.6
360.3385,127.9,4.45,2688.0,56.0725,0,0,0,23.2,2014,0.58,0,0,51,0,0,5.9
142.2435,7.6,9.07,8569.0,38.17,0,1,0,25.7,2005,0.08,1,0,98,0,0,11.6
259.806,95.7,0.028,399.0,27.72,0,0,0,22.5,2008,0.02,0,0,64,0,1,3.0
261.2865,112.5,7.66,2988.0,24.22,0,0,0,22.9,2011,1.03,0,0,72,0,0,4.7
172.033,41.8,0.083,2352.0,25.64,0,0,0,27.3,2003,0.13,0,0,63,1,0,5.5
161.477,60.1,0.7,602.0,6.66,0,0,0,24.5,2004,0.03,0,0,81,0,1,10.5
210.0095,23.1,2.03,4570.0,0.82,0,0,0,26.7,2005,0.04,0,1,99,0,0,9.2
147.641,57.8,0.004,856.0,56.0725,0,0,0,20.8,2007,0.01,0,0,95,0,1,4.7
211.9,65.7,0.18,1150.0,12.68,0,0,0,22.7,2010,0.19,0,0,89,0,0,2.4
80.9805,6.2,7.6,29268.875,30.69,0,1,0,26.3,2000,0.1,0,0,51,0,0,11.0
74.9395,4.5,12.03,29268.875,8.32,0,1,0,25.3,2008,0.08,1,0,83,0,0,11.5
456.61306250000007,145.0,1.96,532.0,4.39,0,0,0,22.4,2010,1.03,0,0,51,0,0,3.6
456.61306250000007,94.2,1.64,1157.0,32.85,0,0,0,22.1,2001,1.03,0,0,77,0,0,5.4
191.3835,23.5,2.43,4683.0,0.87,0,0,0,27.3,2012,0.11,0,1,99,0,0,10.1
64.2915,4.5,8.65,29268.875,56.0725,0,1,0,25.6,2005,0.09,1,0,96,0,0,9.2
150.5335,19.6,3.35,5260.0,2.75,1,0,0,26.4,2006,0.69,0,0,97,0,0,8.3
456.61306250000007,150.4875,3.65,472.0,5.65,0,0,0,22.4,2005,1.03,0,0,72,0,0,2.7
101.45,5.5,10.71,11749.0,4.3,0,1,0,26.7,2010,0.02,1,0,97,0,0,10.8
176.8035,7.2,13.25,11747.0,10.07,0,1,0,26.4,2006,0.08,1,0,88,0,0,11.1
261.5155,96.7,0.24,1182.0,0.61,0,0,0,23.3,2005,0.02,0,0,68,0,0,3.1
189.8835,41.7,0.059,2199.0,56.0725,0,0,0,22.1,2005,0.21,0,0,65,0,1,7.4
297.0245,147.0,4.68,2845.0,20.91,0,0,0,22.5,2007,1.03,0,0,73,0,0,4.5
221.8,108.1,0.014,1379.0,3.02,0,0,0,24.2,2005,0.37,0,0,51,0,0,3.4
456.61306250000007,139.3,11.8,527.0,24.39,0,0,0,21.2,2001,1.03,0,0,54,0,0,4.0
152.267,14.6,6.67,13171.0,0.08,1,0,0,25.3,2002,0.1,0,0,99,0,0,9.0
260.612,67.5,0.56,1803.0,6.22,0,0,0,24.4,2003,0.64,0,1,67,0,0,3.4
166.2075,14.6,8.85,8559.0,0.1,1,0,0,25.9,2005,0.4,0,0,99,0,0,7.8
200.4685,42.9,4.56,1353.0,0.17,1,0,0,24.3,2008,0.39,0,0,99,0,0,4.7
338.642,150.4875,2.05,334.0,48.43,0,0,0,20.8,2001,1.01,0,0,69,0,0,3.5
439.1325,132.5,1.7,365.0,4.45,0,0,0,22.6,2013,1.03,0,0,51,0,0,4.0
173.86,33.4,2.05,3689.0,14.52,1,0,0,26.1,2011,0.05,0,0,88,0,0,5.3
158.27,55.6,0.65,631.0,6.79,0,0,0,24.6,2005,0.05,0,0,81,0,1,10.5
438.23,122.0,0.81,1575.0,18.75,0,0,0,23.2,2006,1.03,0,0,77,0,0,3.8
116.897,20.7,0.56,4782.0,6.89,0,0,0,28.5,2009,0.13,0,0,98,1,0,9.9
201.364,30.1,4.61,2867.0,56.0725,0,0,0,23.0,2014,0.09,0,0,67,0,1,9.2
171.138,7.2,10.11,11451.0,2.06,0,1,0,26.3,2011,0.23,1,0,89,0,0,12.6
77.801,10.6,1.92,22344.0,0.89,0,0,0,25.3,2005,0.05,0,0,98,1,0,8.4
90.2285,4.9,9.64,11933.0,4.2,0,1,0,27.3,2015,0.02,1,0,94,0,0,11.2
70.293,5.3,10.82,29268.875,7.34,0,1,0,24.9,2003,0.1,0,0,88,0,0,11.8
190.6185,49.6,0.054,2109.0,56.0725,0,0,0,22.0,2004,0.2,0,0,64,0,1,7.3
190.602,21.3,6.07,4830.0,0.28,1,0,0,27.8,2004,1.03,0,0,97,0,0,10.3
406.369,150.4875,11.47,1451.0,56.0725,0,0,0,22.3,2000,1.03,0,0,51,0,0,5.2
243.6235,69.9,2.78,1387.0,10.7,1,0,0,25.2,2015,0.67,0,0,64,0,0,5.2
80.574,5.9,9.72,29268.875,16.15,0,1,0,25.1,2002,0.06,1,0,88,0,0,11.1
271.267,62.7,6.71,888.0,48.48,0,0,0,23.0,2013,1.03,0,0,91,0,0,5.5
139.3255,19.6,7.68,10731.0,36.87,0,0,1,26.1,2000,0.16,0,0,73,0,0,9.1
283.9275,72.9,1.42,1176.0,0.6,0,0,0,22.3,2001,0.23,0,0,89,0,1,2.3
369.5585,121.8,0.14,259.0,56.0725,0,0,0,20.0,2003,0.83,0,0,52,0,0,1.7
88.2055,12.2,0.013,29186.0,2.1,0,0,0,28.4,2001,0.13,0,0,99,1,0,6.2
187.265,33.0,3.17,2939.0,10.71,0,0,1,26.3,2014,0.16,0,0,98,0,0,8.5
109.0375,10.0,6.55,14541.0,3.38,0,0,1,26.9,2012,0.24,0,0,95,0,0,8.5
169.386,33.9,5.64,3904.0,5.32,0,0,1,24.9,2000,0.18,0,0,89,0,0,5.9
163.596,44.5,0.22,4337.0,23.5,0,0,0,27.0,2000,0.13,0,0,67,1,0,5.0
80.746,4.5,11.51,29268.875,56.0725,0,1,0,26.2,2007,0.08,1,0,86,0,0,13.7
72.9865,9.3,1.99,21833.0,1.11,0,0,0,25.1,2008,0.05,0,0,97,1,0,8.4
429.3055,106.5,3.45,634.0,36.34,0,0,0,22.3,2003,1.03,0,0,95,0,0,4.4
340.1265,88.0,4.55,1383.0,23.3,0,0,0,24.3,2015,1.03,0,0,84,0,0,6.1
113.733,8.1,8.4,29268.875,56.0725,0,1,0,27.9,2003,0.13,0,0,92,0,0,12.8
357.892,77.6,1.88,366.0,14.96,0,0,0,22.6,2011,1.03,0,0,97,0,0,4.3
117.617,4.7,11.55,17803.0,2.0,0,1,0,25.6,2003,0.03,1,0,88,0,0,11.5
72.0995,8.9,1.95,21057.0,1.19,0,0,0,25.0,2009,0.05,0,0,98,1,0,8.4
280.972,105.4,1.17,488.0,15.77,0,0,0,20.6,2000,0.02,0,0,61,0,0,5.2
204.092,50.1,2.41,3192.0,11.87,1,0,0,25.1,2001,0.4,0,0,87,0,0,3.8
165.137,31.3,0.21,3291.0,56.0725,0,0,0,28.6,2008,0.13,0,0,97,0,0,6.2
166.4425,21.1,3.61,4934.0,2.69,1,0,0,25.8,2002,0.84,0,0,98,0,0,7.7
107.6395,20.7,0.049,17032.0,21.2,0,0,0,27.6,2001,0.13,0,0,95,1,0,6.8
103.8635,7.6,4.36,4665.0,11.25,1,0,0,24.8,2004,0.13,0,0,99,0,0,9.8
75.4835,4.2,11.87,29268.875,56.0725,0,1,0,25.0,2015,0.09,1,0,86,0,0,11.5
196.053,52.2,1.47,1197.0,52.68,0,0,0,22.6,2015,0.28,0,0,89,0,1,4.9
248.595,49.7,6.14,6403.0,2.12,0,0,0,24.3,2015,1.03,0,0,95,0,0,9.2
148.2105,17.1,7.4,13825.0,28.44,0,0,1,26.6,2010,0.4,0,0,78,0,0,8.9
134.006,34.9,0.6,5153.0,9.17,0,0,0,26.5,2011,0.08,0,0,84,0,1,10.7
225.812,14.2,7.13,6727.0,2.37,0,1,0,25.6,2000,0.25,1,0,95,0,0,9.5
67.8925,4.9,9.45,29268.875,16.38,0,1,0,25.4,2007,0.07,1,0,88,0,0,12.0
227.5,111.5,0.012,1234.0,2.78,0,0,0,23.9,2002,0.45,0,0,61,0,0,3.1
135.5585,17.0,3.02,4888.0,2.84,1,0,0,27.2,2012,0.56,0,0,96,0,0,9.2
353.864,115.3,0.21,286.0,56.0725,0,0,0,20.1,2004,0.73,0,0,52,0,0,1.8
125.742,15.9,3.81,6218.0,15.95,0,0,1,27.0,2014,0.16,0,0,83,0,0,8.5
111.8095,12.8,0.6,19448.0,2.51,0,0,0,25.6,2005,0.05,0,0,99,1,0,6.8
157.2635,13.0,6.61,5182.0,56.0725,0,0,0,23.9,2011,0.22,0,0,98,0,1,7.5
140.997,41.4,0.71,823.0,7.7,0,0,0,25.4,2011,0.17,0,0,96,0,1,10.8
147.395,14.9,3.17,8384.0,1.26,0,0,0,25.1,2012,0.89,0,0,98,0,0,8.6
267.5905,108.3,0.62,751.0,17.44,0,0,0,22.9,2015,0.39,0,0,64,0,0,2.3
110.033,30.7,0.34,3828.0,34.17,0,0,0,24.8,2007,0.02,0,0,90,0,0,7.2
132.5345,25.2,5.09,3091.0,0.5,0,0,0,24.3,2011,0.25,0,0,90,0,0,5.3
242.9055,69.3,0.96,469.0,21.15,0,0,0,21.1,2010,0.14,0,0,70,0,0,6.0
146.314,9.4,11.12,9222.0,5.38,0,1,0,25.5,2001,0.01,1,0,99,0,0,10.1
99.6,5.8,11.21,29268.875,10.25,0,1,0,25.5,2000,0.08,1,0,60,0,0,10.0
423.638,109.9,0.99,1616.0,20.06,0,0,0,23.4,2009,1.03,0,0,81,0,0,4.1
158.027,29.5,4.01,4209.0,12.68,0,0,1,25.3,2000,0.23,0,0,51,0,0,7.0
60.016,4.6,2.78,29268.875,7.62,0,1,0,26.9,2010,0.08,0,0,97,1,0,12.6
151.8545,48.8,0.54,699.0,7.06,0,0,0,24.8,2007,0.1,0,0,84,0,1,10.5
186.951,40.0,6.72,4209.0,8.47,1,0,0,24.9,2000,1.02,0,0,68,0,0,6.4
65.34,3.6,6.53,29268.875,9.03,0,1,0,25.5,2005,0.08,1,0,60,0,0,12.4
256.88,57.1,7.47,7181.0,1.75,0,0,0,24.9,2012,1.03,0,0,82,0,0,7.8
325.5425,70.7,1.87,362.0,15.4,0,0,0,22.6,2012,1.03,0,0,96,0,0,4.3
456.61306250000007,80.5,5.38,4569.0,1.64,0,0,0,23.6,2000,1.03,0,0,86,0,0,7.6
212.234,29.1,4.58,6488.0,0.48,0,0,1,25.6,2002,0.98,0,0,84,0,0,7.7
402.4095,134.0,4.6,1175.0,16.8,0,0,0,23.4,2003,1.03,0,0,81,0,0,5.1
78.3145,11.1,0.029,29268.875,2.5,0,0,0,28.8,2007,0.13,0,0,99,1,0,6.3
124.1055,14.5,8.15,13551.0,40.79,0,0,1,27.1,2010,0.14,0,0,94,0,0,9.8
66.6085,2.8,11.25,29268.875,0.54,0,1,0,26.2,2013,0.1,1,0,94,0,0,11.8
106.0975,6.1,12.5,19068.0,10.42,0,1,0,25.6,2002,0.21,1,0,82,0,0,7.0
292.2095,12.8,11.83,7950.0,56.0725,0,0,0,26.0,2006,0.08,0,0,98,0,0,11.4
190.6065,40.5,2.4,940.0,14.54,0,0,0,21.7,2011,0.13,0,0,88,0,1,4.4
212.0,95.6,0.0,1417.0,3.49,0,0,0,24.6,2010,0.19,0,0,64,0,0,3.8
249.828,85.7,0.07,2427.0,18.44,0,0,0,22.5,2002,0.02,0,0,51,1,0,1.5
84.8235,5.1,12.17,29268.875,8.17,0,1,0,25.2,2004,0.08,1,0,83,0,0,9.8
219.993,22.8,7.53,3336.0,2.82,0,0,0,25.7,2012,0.02,0,0,99,0,1,9.9
55.5025,2.9,7.32,29268.875,9.6,0,1,0,25.9,2013,0.08,1,0,67,0,0,12.2
390.2415,84.2,1.69,359.0,14.54,0,0,0,22.5,2010,1.03,0,0,93,0,0,4.3
408.9835,150.4875,11.17,1499.0,56.0725,0,0,0,22.4,2001,1.03,0,0,51,0,0,5.2
